"id","lab_id","lab_nr","bp","std","delta_13_c","delta_13_c_std","prmat_id","prmat_comment","comment","feature","feature_type_id","phase_id","site_id","approved","right_id","created_at","updated_at","dating_method_id","contact_e_mail","creator_ip"
11739,398,"3801",2960,65,-20.9,,2,"-","","11905/29/2",7,316,3816,,1,"","",,"",""
11740,398,"13300",3333,28,-18.2,,2,"Homo sapiens","","Sample 1",7,316,4109,,1,"","",,"",""
11741,398,"10048",2460,37,-17.4,,2,"Homo sapiens","","Emsdett 1",7,316,3399,,1,"","",,"",""
11742,398,"1058",6680,100,,,1,"-","","Hungary 14",7,316,3447,,1,"","",,"",""
11743,398,"746",4590,80,,,2,"human","","11",7,316,3308,,1,"","",,"",""
11744,398,"6274",5730,80,-21.5,,2,"human","","24C",7,316,3448,,1,"","",,"",""
11745,398,"6208",5900,75,-19.8,,2,"human","","19",7,316,3448,,1,"","",,"",""
11746,398,"6273",5925,65,-19.3,,2,"human","","11",7,316,3448,,1,"","",,"",""
11747,398,"6271",5970,90,-17.5,,2,"human","","4A",7,316,3448,,1,"","",,"",""
11748,398,"6275",5970,70,-20.7,,2,"human","","28",7,316,3448,,1,"","",,"",""
11749,398,"6272",5990,80,-19.1,,2,"human","","12A",7,316,3448,,1,"","",,"",""
11750,398,"6367",6040,55,-19.5,,2,"human","","19",7,316,3448,,1,"","",,"",""
11751,398,"1944",8060,250,-21,,2,"-","","M-64",7,316,3602,,1,"","",,"",""
11752,398,"1945",8180,100,-21,,2,"-","","M-167",7,316,3602,,1,"","",,"",""
11753,398,"3328",3220,80,-24.1,,1,"-","","12",7,316,3546,,1,"","",,"",""
11754,398,"5121",3850,55,-25.7,,1,"","","N57,5-58 W101-102 -0.89",7,316,3400,,1,"","",,"",""
11755,398,"5120",3965,60,-24.4,,1,"","","N99,69 W105,05 -1.33",7,316,3400,,1,"","",,"",""
11756,398,"3741",3000,75,-21,,2,"red deer","","7/Kings Lynn",7,316,3817,,1,"","",,"",""
11757,398,"10859",3013,36,-25.2,,9,"Carpinus betulus","","NCM373.961/BMRL7213-1-Y",7,316,3818,,1,"","",,"",""
11758,398,"5977",2620,45,-21.3,,9,"","","NCM 5169",7,316,3819,,1,"","",,"",""
11759,398,"5976",2740,45,-25.4,,9,"","","93",7,316,3820,,1,"","",,"",""
11760,398,"5959",2965,45,-25.2,,9,"","","24",7,316,3821,,1,"","",,"",""
11761,398,"5960",3230,45,-27,,9,"","","33",7,316,3821,,1,"","",,"",""
11762,398,"8765",3345,45,-22.6,,1,"Quercus sp.","","FW84 546a",7,316,3822,,1,"","",,"",""
11763,398,"8763",3360,40,-22.7,,1,"Quercus sp.","","FW84 435a",7,316,3822,,1,"","",,"",""
11764,398,"8764",3400,45,-22.6,,1,"Quercus sp.","","FW84 435b",7,316,3822,,1,"","",,"",""
11765,398,"8767",3420,40,-22.7,,1,"Quercus sp.","","FW84 547a",7,316,3822,,1,"","",,"",""
11766,398,"8766",3425,40,-22.9,,1,"Quercus sp.","","FW84 546b",7,316,3822,,1,"","",,"",""
11767,398,"8769",3430,45,-22.7,,1,"Quercus sp.","","FW84 573a",7,316,3822,,1,"","",,"",""
11768,398,"8768",3490,40,-22.5,,1,"Quercus sp.","","FW84 547b",7,316,3822,,1,"","",,"",""
11769,398,"8770",3545,40,-22.8,,1,"Quercus sp.","","FW84 573b",7,316,3822,,1,"","",,"",""
11773,398,"7622",3410,50,-24.8,,1,"","","",7,316,3823,,1,"","",,"",""
11774,398,"2024",4140,70,-21,,2,"red deer","","10561",7,316,3824,,1,"","",,"",""
11775,398,"2322",4450,90,-24.1,,2,"red deer","","183 581 92",7,316,3825,,1,"","",,"",""
11776,398,"2321",4210,110,-23,,2,"human","","183 364 76",7,316,3825,,1,"","",,"",""
11777,398,"3734",8930,85,-27.7,,14,"organic clay-mud","","F-1/50cm",7,316,3826,,1,"","",,"",""
11778,398,"5438",2540,55,-25.5,,11,"Cladium mariscus","","NDH 40",7,316,3827,,1,"","",,"",""
11779,398,"5742",2555,50,-20.6,,2,"Martes martes","","95, FC 22",7,316,3477,,1,"","",,"",""
11780,398,"4650",3010,65,-15.7,,2,"cattle","","14",7,316,3547,,1,"","",,"",""
11781,398,"4649",3065,70,-18.2,,2,"sheep/goat","","13",7,316,3547,,1,"","",,"",""
11782,398,"4648",3280,65,-16.3,,2,"cattle","","12",7,316,3547,,1,"","",,"",""
11783,398,"5022",4065,75,-28.1,,9,"Quercus","","No. 4",7,316,3547,,1,"","",,"",""
11784,398,"2892",3650,70,-26.1,,1,"-","","6/6390/86""A""",7,316,3351,,1,"","",,"",""
11785,398,"1342",6540,60,,,2,"red deer","","Musee Amiens 343",7,316,3378,,1,"","",,"",""
11789,398,"7852",6030,55,-21,,2,"","","X.1997.5 (HLA 9)",7,316,3829,,1,"","",,"",""
11790,398,"5313",4240,50,-21.3,,2,"human","","",7,316,3309,,1,"","",,"",""
11791,398,"600",8950,110,,,9,"birch","","1977:7/H 1",7,316,3401,,1,"","",,"",""
11792,398,"5047",3435,55,-18.6,,2,"human","","BA19",7,316,3656,,1,"","",,"",""
11793,398,"4972",3545,65,-17.8,,2,"human","","BA17",7,316,3656,,1,"","",,"",""
11794,398,"4971",3610,50,-18.2,,2,"human","","BA16",7,316,3656,,1,"","",,"",""
11795,398,"4973",3635,50,-18.1,,2,"human","","BA18",7,316,3656,,1,"","",,"",""
11796,398,"2907",3730,65,-17.1,,2,"human","","Fuente Olmedo 3/4",7,316,3657,,1,"","",,"",""
11797,398,"5041",4165,70,-20.1,,2,"human","","vertebra",7,316,3310,,1,"","",,"",""
11798,398,"9288",6445,45,-21.4,,2,"","","AMD2-F19-52",7,316,3621,,1,"","",,"",""
11799,398,"9287",6445,45,-19.2,,16,"Cervus elaphus","","AMD2-G21-2278",7,316,3621,,1,"","",,"",""
11800,398,"3778",4650,80,-19.8,,2,"-","","N3",7,316,3633,,1,"","",,"",""
11801,398,"10449",4865,40,-24.4,,1,"Betula","","GBOO/CS4/402",7,316,3830,,1,"","",,"",""
11802,398,"10280",5000,45,-27.8,,5,"Monocot fragments","","GBOO/Monolith tin 3",7,316,3830,,1,"","",,"",""
11803,398,"2858",2690,70,-21.8,,2,"rabbit","","Gatas 5",7,316,3658,,1,"","",,"",""
11804,398,"2859",2790,70,-20.3,,2,"rabbit","","Gatas 6",7,316,3658,,1,"","",,"",""
11805,398,"2857",2850,100,-21.6,,2,"rabbit","","Gatas 4",7,316,3658,,1,"","",,"",""
11806,398,"3962",3260,60,-17.7,,2,"human","","2, tomb 20",7,316,3658,,1,"","",,"",""
11807,398,"3964",3285,60,-18.7,,2,"human","","4, tomb 23B",7,316,3658,,1,"","",,"",""
11808,398,"3966",3300,60,-18.1,,2,"human","","6, tomb 31",7,316,3658,,1,"","",,"",""
11809,398,"3963",3310,60,-17.5,,2,"human","","3, tomb 21",7,316,3658,,1,"","",,"",""
11810,398,"3961",3355,60,-18.3,,2,"human","","1, tomb 19",7,316,3658,,1,"","",,"",""
11811,398,"3967",3380,60,-18.4,,2,"human","","7, tomb 31",7,316,3658,,1,"","",,"",""
11812,398,"4474",3460,110,-18.5,,2,"human","","13, tomb 36",7,316,3658,,1,"","",,"",""
11813,398,"3968",3490,60,-16.9,,2,"human","","8, tomb 32",7,316,3658,,1,"","",,"",""
11814,398,"4472",3520,80,-18.5,,2,"human","","11, tomb 37",7,316,3658,,1,"","",,"",""
11815,398,"4476",3520,120,-17.8,,2,"human","","15, tomb 24",7,316,3658,,1,"","",,"",""
11816,398,"3969",3530,60,-18.4,,2,"human","","9, tomb 339 (south)",7,316,3658,,1,"","",,"",""
11817,398,"3965",3560,60,-17.9,,2,"human","","5, tomb 26",7,316,3658,,1,"","",,"",""
11818,398,"4475",3570,65,-17.8,,2,"human","","14, tomb 28",7,316,3658,,1,"","",,"",""
11819,398,"3970",3630,60,-17.6,,2,"human","","10, tomb 33 (north)",7,316,3658,,1,"","",,"",""
11820,398,"4473",3665,65,-18.7,,2,"human","","12, tomb 37",7,316,3658,,1,"","",,"",""
11821,398,"2855",3230,70,-24.2,,11,"cereal","","Gatas 2",7,316,3658,,1,"","",,"",""
11822,398,"2854",3250,70,-21.5,,11,"cereal","","Gatas 1",7,316,3658,,1,"","",,"",""
11823,398,"2856",3250,70,-23.6,,11,"cereal","","Gatas 3",7,316,3658,,1,"","",,"",""
11824,398,"4964",3535,60,-18.6,,2,"human","","BA4",7,316,3659,,1,"","",,"",""
11825,398,"4961",3690,65,-18,,2,"human","","BA1",7,316,3659,,1,"","",,"",""
11826,398,"4963",3775,55,-18.2,,2,"human","","BA3",7,316,3659,,1,"","",,"",""
11827,398,"4962",3895,55,-18.1,,2,"human","","BA2",7,316,3659,,1,"","",,"",""
11828,398,"7764",3520,35,-18.8,,2,"human","","BA28",7,316,3660,,1,"","",,"",""
11829,398,"3919",8145,90,-21.8,,2,"Aurochs","","GGF 146/A/7",7,316,3831,,1,"","",,"",""
11830,398,"3330",3170,75,2.7,,8,"-","","54-02/97VE:1.1-1.2m",7,316,3832,,1,"","",,"",""
11831,398,"3331",6250,90,3.3,,8,"-","","54-02/97VE:2.3-2.4m",7,316,3832,,1,"","",,"",""
11832,398,"3332",9740,105,2.7,,8,"-","","54-02/97VE:4.15-4.2m",7,316,3832,,1,"","",,"",""
11833,398,"5053",8550,110,-14.6,,14,"charcoal","","1823",7,316,3520,,1,"","",,"",""
11834,398,"639",4650,80,,,2,"human","","Skull 7",7,316,3833,,1,"","",,"",""
11835,398,"640",4770,80,,,2,"human","","Skull 8",7,316,3833,,1,"","",,"",""
11836,398,"642",5140,80,,,1,"-","","815",7,316,3833,,1,"","",,"",""
11837,398,"641",5450,80,,,1,"-","","814",7,316,3833,,1,"","",,"",""
11838,398,"4752",2465,45,-23.4,,2,"","","H244, 1",7,316,3834,,1,"","",,"",""
11839,398,"4749",2475,45,-21.2,,2,"","","H357, 74, 3",7,316,3834,,1,"","",,"",""
11840,398,"4747",2485,50,-23.2,,2,"","","B407, 75, 3",7,316,3834,,1,"","",,"",""
11841,398,"12212",8270,45,-21,,2,"Cervus elaphus","","36:96a/2 (4164)",7,316,3402,,1,"","",,"",""
11842,398,"7659",2580,35,-21.4,,2,"human","","Skull No.2",7,316,3835,,1,"","",,"",""
11843,398,"6461",2685,45,-20.1,,2,"Canis lupus","","Gold: wolf/1990",7,316,3835,,1,"","",,"",""
11844,398,"7744",3095,40,-20.8,,2,"human","","1214",7,316,3835,,1,"","",,"",""
11845,398,"6683",6760,80,-22.2,,2,"Cervus elaphus","","Gold: 8534",7,316,3835,,1,"","",,"",""
11846,398,"7782",4305,35,-27.8,,5,"","","2142/2143",7,316,3835,,1,"","",,"",""
11847,398,"7783",4350,35,-27.4,,5,"","","2144/2145",7,316,3835,,1,"","",,"",""
11848,398,"145",2650,150,,,11,"T. aestivum","","",7,316,3684,,1,"","",,"",""
11849,398,"10183",2530,40,-22.3,,11,"","","GOR/00/B10/125",7,316,3424,,1,"","",,"",""
11850,398,"5646",3245,70,-19.8,,2,"","","5/Sq 5228c, 80-100cm",7,316,3634,,1,"","",,"",""
11851,398,"5648",3290,50,-19.9,,2,"","","10/Sq.5228,pit 4/a,180-200cm",7,316,3634,,1,"","",,"",""
11852,398,"5650",3315,50,-19.9,,2,"","","14/Sq.5228,pit 2,140-160cm",7,316,3634,,1,"","",,"",""
11853,398,"5645",3375,60,-18.6,,2,"","","2/Sq 5228a, 40-60cm",7,316,3634,,1,"","",,"",""
11854,398,"5647",3455,60,-19,,2,"","","7/Sq 5228,pit 4/b, 120-140cm",7,316,3634,,1,"","",,"",""
11855,398,"5649",3460,70,-19.1,,2,"","","12/Sq.5228,pit 1,170-190cm",7,316,3634,,1,"","",,"",""
11856,398,"1202",2850,60,,,2,"human","","M23.1/5",7,316,3836,,1,"","",,"",""
11857,398,"814",9100,100,,,2,"human","","01.01.2029",7,316,3836,,1,"","",,"",""
11858,398,"1119",9320,120,,,2,"beaver","","M17.2/9",7,316,3837,,1,"","",,"",""
11859,398,"3487",4510,75,-23.4,,1,"-","","2001-2-2:0.90-1.10m",7,316,3427,,1,"","",,"",""
11860,398,"3488",4560,70,-23.9,,1,"-","","2007-5-21:1.35m",7,316,3427,,1,"","",,"",""
11861,398,"3489",4740,75,-25.6,,1,"-","","2007-5-10:1.40m",7,316,3427,,1,"","",,"",""
11862,398,"3486",4770,80,-19.1,,1,"-","","2003-2-3:0.90m",7,316,3427,,1,"","",,"",""
11863,398,"1095",8790,150,,,1,"-","","1158-1159.5 cms",7,316,3427,,1,"","",,"",""
11864,398,"1447",9260,170,-26,,11,"Rumex","","1375 cms",7,316,3427,,1,"","",,"",""
11865,398,"1446",7490,110,-26,,9,"Salix","","1182 cms",7,316,3427,,1,"","",,"",""
11866,398,"1749",6330,180,-26,,19,"-","","854",7,316,3428,,1,"","",,"",""
11867,398,"1748",7880,140,-26,,19,"-","","481",7,316,3428,,1,"","",,"",""
11868,398,"2761",3620,80,-23.1,,2,"human","","NMI E65:41",7,316,3478,,1,"","",,"",""
11869,398,"2664",3770,70,-22.8,,2,"human","","NMI E65:10",7,316,3479,,1,"","",,"",""
11870,398,"1702",8300,90,,,8,"Corbula gibba","","88/11 (Ex 3E 1400)",7,316,3838,,1,"","",,"",""
11871,398,"3401",8840,85,-17.2,,6,"-","","G7, 4a",7,316,3429,,1,"","",,"",""
11872,398,"3402",9710,95,-16.6,,6,"-","","G8 4d,2",7,316,3429,,1,"","",,"",""
11873,398,"2296",2440,80,-22.9,,2,"domestic animal","","SHGG8",7,316,3839,,1,"","",,"",""
11874,398,"1671",3450,80,-21,,2,"human?","","",7,316,3840,,1,"","",,"",""
11875,398,"1816",3090,60,-26,,9,"-","","37, 21",7,316,3840,,1,"","",,"",""
11876,398,"2180",3510,70,-26.9,,1,"Betula","","2.Langdale Combe",7,316,3841,,1,"","",,"",""
11878,398,"2179",2450,70,-29.2,,9,"Betula","","1.Langdale Combe",7,316,3841,,1,"","",,"",""
11879,398,"5397",3150,50,-21.5,,1,"like prunus","","91EF",7,316,3842,,1,"","",,"",""
11880,398,"4149",6820,80,-28.1,,9,"Alnus","","Sample 19, unit 5",7,316,3843,,1,"","",,"",""
11881,398,"3698",7390,80,-19.3,,2,"human","","Komplex II",7,316,3403,,1,"","",,"",""
11882,398,"3697",7660,80,-19.3,,2,"human","","Komplex I",7,316,3403,,1,"","",,"",""
11883,398,"6779",2710,50,-23.3,,9,"yew","","NMS DL62",7,316,3844,,1,"","",,"",""
11884,398,"7594",6345,45,-24.5,,1,"","","SCR 69",7,316,3548,,1,"","",,"",""
11885,398,"7595",6375,50,-24,,1,"","","SCR 72",7,316,3548,,1,"","",,"",""
11886,398,"7596",6555,50,-22.3,,11,"","","SCR 78",7,316,3548,,1,"","",,"",""
11887,398,"3636",4695,65,-18.8,,16,"Homo sapiens","","CO/74 872 (6)",7,316,3311,,1,"","",,"",""
11888,398,"3534",9350,120,-19.4,,2,"human","","3/272-277",7,316,3312,,1,"","",,"",""
11889,398,"3533",9530,120,-19.5,,2,"human","","1/HM10",7,316,3312,,1,"","",,"",""
11890,398,"1036",5870,80,,,2,"cattle","","Q13 62",7,316,3622,,1,"","",,"",""
11891,398,"1037",5970,120,,,2,"cattle","","Q13 66",7,316,3622,,1,"","",,"",""
11892,398,"1033",6130,90,,,2,"human","","O12-50",7,316,3622,,1,"","",,"",""
11893,398,"1034",6230,80,,,2,"sheep","","Q13-99",7,316,3622,,1,"","",,"",""
11894,398,"1035",6330,80,,,2,"sheep","","P14-44",7,316,3622,,1,"","",,"",""
11895,398,"10306",7500,55,-23.3,,2,"Homo sapiens","","Hahnofersand",7,316,3404,,1,"","",,"",""
11896,398,"8197",4130,45,-19.7,,16,"Homo sapiens","","INDIANA 03",7,316,3598,,1,"","",,"",""
11897,398,"1766",2560,70,-26,,14,"T. dicoccum","","Context 8",7,316,3845,,1,"","",,"",""
1203,322,"9274",5055,255,,,1,"","","",7,83,23,t,1,"2010-11-04 15:24:20","2014-07-16 09:01:04.877846",,"",""
11898,398,"1765",2750,70,-26,,14,"Triticum spelta","","Context 25, pit B",7,316,3845,,1,"","",,"",""
11899,398,"1764",2895,70,-26,,14,"Triticum spelta","","Context 23, pit C",7,316,3845,,1,"","",,"",""
11900,398,"1763",2840,70,-26,,19,"Triticum spelta","","Context 23, pit C",7,316,3845,,1,"","",,"",""
11901,398,"2666",3520,70,-22.5,,2,"human","","NMI 1939:1143",7,316,3480,,1,"","",,"",""
11902,398,"5954",3025,55,-24.8,,9,"","","0,1413",7,316,3846,,1,"","",,"",""
11903,398,"1835",3290,100,-21,,2,"watervole tibiae","","Layer 16, 303",7,316,3847,,1,"","",,"",""
11904,398,"2127",3430,80,-22.6,,2,"human","","HARDQ 010",7,316,3847,,1,"","",,"",""
11905,398,"1836",4190,90,-21,,2,"frog/toad","","Layer 19, 316",7,316,3847,,1,"","",,"",""
11906,398,"1834",3360,60,-21,,6,"-","","Phase 4, F.30",7,316,3847,,1,"","",,"",""
11907,398,"2790",3350,70,-20.8,,2,"reindeer","","LUHM B",7,316,3675,,1,"","",,"",""
11908,398,"4012",3435,70,-20.3,,2,"reindeer","","LUHM B",7,316,3675,,1,"","",,"",""
11909,398,"3884",3665,75,-19.9,,2,"reindeer","","LUHM B",7,316,3675,,1,"","",,"",""
11910,398,"3638",3420,90,-22.7,,1,"-","","HARMF 92 13.2",7,316,3848,,1,"","",,"",""
11911,398,"3639",3460,80,-21.2,,1,"oak","","HARMF 91 7.2",7,316,3848,,1,"","",,"",""
11912,398,"6222",2400,50,-19.2,,2,"human","","1908 8-1 207",7,316,3405,,1,"","",,"",""
11913,398,"6722",2460,45,-18.8,,2,"human","","",7,316,3405,,1,"","",,"",""
11914,398,"9021",5180,45,-20.5,,2,"Homo sapiens sapiens","","Caverne B",7,316,3313,,1,"","",,"",""
11915,398,"9022",5235,45,-20.7,,2,"Homo sapiens sapiens","","Caverne D",7,316,3314,,1,"","",,"",""
11916,398,"9088",5070,60,-21.1,,2,"Homo sapiens sapiens","","Caverne L",7,316,3315,,1,"","",,"",""
11917,398,"6558",4345,60,-21,,2,"","","Sample 1",7,316,3316,,1,"","",,"",""
11918,398,"6851",4280,50,-20.1,,2,"","","Sample 2",7,316,3317,,1,"","",,"",""
11919,398,"6852",4300,50,-20.6,,2,"","","Sample 3",7,316,3318,,1,"","",,"",""
11920,398,"6854",4155,50,-20.4,,2,"","","Sample 5",7,316,3319,,1,"","",,"",""
11921,398,"6853",4220,45,-20.5,,2,"","","Sample 4",7,316,3320,,1,"","",,"",""
11922,398,"4404",3370,65,-24.7,,1,"Quercus/Corylus","","HHF/93,32",7,316,3849,,1,"","",,"",""
11923,398,"4401",3480,65,-24.9,,1,"Quercus","","HHF/93, 5",7,316,3849,,1,"","",,"",""
11924,398,"1987",5860,80,-26,,2,"-","","17",7,316,3521,,1,"","",,"",""
11925,398,"1988",6060,80,-26,,2,"-","","17",7,316,3521,,1,"","",,"",""
11926,398,"2669",3580,70,-22.4,,2,"human","","NMI 1932:6578",7,316,3481,,1,"","",,"",""
11927,398,"2571",9640,100,-21.4,,6,"-","","3098",7,316,3522,,1,"","",,"",""
11928,398,"1900",6970,80,-26,,11,"wild barley","","N.35,I32c,1894",7,316,3522,,1,"","",,"",""
11929,398,"1899",10000,100,-26,,11,"wild barley","","N.28,K33b,2168",7,316,3522,,1,"","",,"",""
11930,398,"5844",4860,65,-20.8,,2,"human","","IV 4Z/10/z",7,316,3850,,1,"","",,"",""
11931,398,"383",4450,90,,,2,"human","","",7,316,3851,,1,"","",,"",""
11932,398,"383",4450,90,,,2,"human","","",7,316,3851,,1,"","",,"",""
11933,398,"383",4450,90,,,2,"human","","",7,316,3851,,1,"","",,"",""
11934,398,"643",4600,120,,,2,"human","","5037-32",7,316,3851,,1,"","",,"",""
11935,398,"643",4600,120,,,2,"human","","5037-32",7,316,3851,,1,"","",,"",""
11936,398,"1177",4640,80,,,2,"human","","",7,316,3851,,1,"","",,"",""
11937,398,"645",4780,80,,,2,"human","","9993",7,316,3851,,1,"","",,"",""
11938,398,"645",4780,80,,,2,"human","","9993",7,316,3851,,1,"","",,"",""
11939,398,"916",4810,70,,,2,"cattle","","3488",7,316,3851,,1,"","",,"",""
11940,398,"902",4820,70,,,2,"human","","5037-32",7,316,3851,,1,"","",,"",""
11941,398,"908",4830,60,,,2,"human","","6810",7,316,3851,,1,"","",,"",""
11942,398,"911",4830,80,,,2,"human","","8663",7,316,3851,,1,"","",,"",""
11943,398,"644",4840,80,,,2,"human","","8816",7,316,3851,,1,"","",,"",""
11944,398,"644",4840,80,,,2,"human","","8816",7,316,3851,,1,"","",,"",""
1235,343,"1367",4110,100,0,0,1,"","Die Probe stammt aus einem Pfostenloch vor der Holzkiste. Sie stellt einen Durchschnitt aus den beiden Daten 4110±100 und 4120±100 dar (?).  Aus demselben Grab stammt K- 1284. Hervorragende Erhaltungsbedingungen: Rinden- und Holzgefäße.","Holzkiste in Steinkammer.",2,194,423,t,1,"2010-11-04 15:24:20","2010-11-04 15:24:20",,"",""
11945,398,"903",4840,60,,,2,"human","","6672-16",7,316,3851,,1,"","",,"",""
11946,398,"915",4840,70,,,2,"cattle","","3423",7,316,3851,,1,"","",,"",""
11947,398,"904",4860,70,,,2,"human","","4113",7,316,3851,,1,"","",,"",""
11948,398,"906",4880,70,,,2,"human","","8291-95-99",7,316,3851,,1,"","",,"",""
11949,398,"905",4950,70,,,2,"human","","5946",7,316,3851,,1,"","",,"",""
11950,398,"907",4970,60,,,2,"human","","6953",7,316,3851,,1,"","",,"",""
11951,398,"910",5000,70,,,2,"human","","7655",7,316,3851,,1,"","",,"",""
11952,398,"912",5200,150,,,2,"human","","11035",7,316,3851,,1,"","",,"",""
11953,398,"913",4960,70,,,2,"cattle","","5926",7,316,3852,,1,"","",,"",""
11954,398,"914",4970,70,,,2,"cattle","","6067",7,316,3852,,1,"","",,"",""
11955,398,"646",4875,80,,,2,"human","","13151",7,316,3853,,1,"","",,"",""
11956,398,"646",4875,80,,,2,"human","","13151",7,316,3853,,1,"","",,"",""
11957,398,"2868",3840,80,-22.1,,2,"human","","2550MTW",7,316,3854,,1,"","",,"",""
11958,398,"399",4770,180,,,9,"-","","",7,316,3855,,1,"","",,"",""
11959,398,"411",7690,110,,,9,"-","","",7,316,3855,,1,"","",,"",""
11960,398,"413",7910,140,,,9,"-","","",7,316,3855,,1,"","",,"",""
11961,398,"412",8140,120,,,9,"-","","",7,316,3855,,1,"","",,"",""
11962,398,"398",8590,120,,,9,"-","","",7,316,3855,,1,"","",,"",""
11963,398,"8523",2505,35,-25,,19,"","","SR.61",7,316,3523,,1,"","",,"",""
11964,398,"8522",2620,35,-26,,9,"","","SR.53",7,316,3523,,1,"","",,"",""
11965,398,"5087",4365,50,-28,,19,"","","Annas HH 94/2",7,316,3856,,1,"","",,"",""
11966,398,"5086",4415,50,-28.6,,19,"","","Annas HH 94/1",7,316,3856,,1,"","",,"",""
11967,398,"7184",4485,60,-25.6,,9,"","","HH94/3",7,316,3856,,1,"","",,"",""
11968,398,"3069",3100,70,-20.9,,2,"human","","5188FWL1",7,316,3857,,1,"","",,"",""
11969,398,"2885",3380,70,-20.4,,2,"human","","5188FWL19",7,316,3857,,1,"","",,"",""
11970,398,"9872",3855,45,-21,,2,"red deer calcaneum","","Trench IV,layer 1(1)",7,316,3858,,1,"","",,"",""
11971,398,"9833",4585,40,-12.8,,2,"sheep/Caprini","","Trench I,5,layer 3",7,316,3858,,1,"","",,"",""
11972,398,"9871",4680,50,-11.3,,2,"otter","","Trench I,5,layer 2",7,316,3858,,1,"","",,"",""
11973,398,"2090",3515,80,-26.8,,1,"Prunus,Quercus","","MS 70-80 cm",7,316,3859,,1,"","",,"",""
11974,398,"2347",3980,70,-26.4,,1,"-","","3A 150-155",7,316,3859,,1,"","",,"",""
11975,398,"2091",5620,90,-25.8,,1,"Prunus,Taxus,Fraxinus","","MS 106-112cm",7,316,3859,,1,"","",,"",""
11976,398,"2088",9460,140,-26.7,,1,"-","","T5 250-255cm",7,316,3859,,1,"","",,"",""
11977,398,"2346",9820,90,-26,,19,"Juniperus communis","","T6 60-70",7,316,3859,,1,"","",,"",""
11978,398,"3558",2850,70,-7.9,,8,"Helix aspersa","","MS 24.5mE, 50-60",7,316,3859,,1,"","",,"",""
11979,398,"3223",3430,90,-8.8,,8,"Arianta arbustorum","","MS 24.5mE, 70-80",7,316,3859,,1,"","",,"",""
11980,398,"3224",4470,90,-8.3,,8,"Arianta arbustorum","","MS 24.5mE, 106-112",7,316,3859,,1,"","",,"",""
11981,398,"3232",9080,100,-7.2,,8,"Arianta arbustorum","","3A: 184-186",7,316,3859,,1,"","",,"",""
11982,398,"2157",8630,120,-28.9,,9,"Corylus avellana","","3A 200-205 cm",7,316,3859,,1,"","",,"",""
11983,398,"2606",9900,100,-29.1,,9,"Salix","","T6 100-110",7,316,3859,,1,"","",,"",""
11984,398,"9811",4701,38,-24.7,,1,"Corylus sp.","","HCM99 001/027",7,316,3860,,1,"","",,"",""
11989,398,"9815",7030,45,-24,,1,"Quercus sp.","","HCM99 067/453",7,316,3860,,1,"","",,"",""
11990,398,"9854",2705,50,-24.4,,11,"barley","","HCM99 005/067",7,316,3860,,1,"","",,"",""
11991,398,"3086",3500,90,-24.3,,9,"-","","F208, Bowl 3",7,316,3861,,1,"","",,"",""
11992,398,"3088",3570,80,-26,,9,"-","","F208, Bowl 3",7,316,3861,,1,"","",,"",""
11993,398,"5683",9250,80,-19.8,,2,"human","","8227",7,316,3379,,1,"","",,"",""
11994,398,"616",2530,90,,,2,"human","","",7,316,3603,,1,"","",,"",""
11995,398,"6054",2535,45,-21.9,,2,"pig","","STU HRC 95, 49, 3490",7,316,3862,,1,"","",,"",""
11996,398,"6055",5400,55,-22.1,,2,"amphibian","","STU HRC 95, 105, 4217",7,316,3862,,1,"","",,"",""
11986,398,"9816",5035,70,-25.6,,1,"Quercus sp.","","HCM99 073/466; from post of long mortuary structure",6,429,3860,,1,"","2015-06-02 09:25:34.896486",,"",""
11985,398,"9814",5010,40,-24.5,,1,"Quercus sp.","","HCM99 047/433; from post of long mortuary structure",6,429,3860,,1,"","2015-06-02 09:26:18.952079",,"",""
11997,398,"3420",4530,70,-23.1,,2,"human","","619/91/O2KN",7,316,3549,,1,"","",,"",""
11998,398,"3419",4540,55,-21.7,,2,"human","","619/91/O2KN",7,316,3549,,1,"","",,"",""
11999,398,"3372",4565,60,-23.1,,2,"human","","619/91/O2KN",7,316,3549,,1,"","",,"",""
12000,398,"3371",4660,55,-23.1,,2,"human","","619/91/O2KN",7,316,3549,,1,"","",,"",""
12001,398,"3376",4450,80,-20.6,,14,"human","","619/91/05WT",7,316,3549,,1,"","",,"",""
12002,398,"3374",4460,80,-20.6,,14,"human","","619/91/05WT",7,316,3549,,1,"","",,"",""
12003,398,"3421",4480,55,-20.6,,14,"human","","619/91/05WT",7,316,3549,,1,"","",,"",""
12004,398,"3375",4530,70,-20.6,,14,"human","","619/91/05WT",7,316,3549,,1,"","",,"",""
12005,398,"3373",4550,70,-20.6,,14,"human","","619/91/05WT",7,316,3549,,1,"","",,"",""
12006,398,"5049",3610,80,-18.6,,2,"human","","BA22",7,316,3661,,1,"","",,"",""
12007,398,"647",3570,70,,,2,"human","","",7,316,3380,,1,"","",,"",""
12008,398,"15501",3661,31,-21.9,,9,"?Abies sp.","","EA 70881",7,316,3357,,1,"","",,"",""
12009,398,"15501",3661,31,-21.9,,9,"?Abies sp.","","EA 70881",7,316,3357,,1,"","",,"",""
12010,398,"8470",2870,45,-26.7,,9,"","","IMC96-18038",7,316,3863,,1,"","",,"",""
